mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
handcrafted,latest,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
handcrafted,latest,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
handcrafted,latest,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
handcrafted,latest,avoid_walls,include_walls,6,0.7,1000.0,0.0
handcrafted,latest,avoid_walls,include_walls,6,0.8,1000.0,0.0
handcrafted,latest,avoid_walls,include_walls,6,0.9,1000.0,0.0
handcrafted,latest,avoid_walls,include_walls,6,0.99,1000.0,0.0
handcrafted,latest,random,False,6,0.7,1000.0,0.0
handcrafted,latest,random,False,6,0.8,1000.0,0.0
handcrafted,latest,random,False,6,0.9,1000.0,0.0
handcrafted,latest,random,False,6,0.99,1000.0,0.0
handcrafted,latest,random,exclude_walls,6,0.7,1000.0,0.0
handcrafted,latest,random,exclude_walls,6,0.8,1000.0,0.0
handcrafted,latest,random,exclude_walls,6,0.9,1000.0,0.0
handcrafted,latest,random,exclude_walls,6,0.99,1000.0,0.0
handcrafted,latest,random,include_walls,6,0.7,1000.0,0.0
handcrafted,latest,random,include_walls,6,0.8,1000.0,0.0
handcrafted,latest,random,include_walls,6,0.9,1000.0,0.0
handcrafted,latest,random,include_walls,6,0.99,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,False,6,0.7,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,False,6,0.8,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,False,6,0.9,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,False,6,0.99,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.7,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.8,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.9,1000.0,0.0
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.99,1000.0,0.0
handcrafted,latest_strongest,random,False,6,0.7,1000.0,0.0
handcrafted,latest_strongest,random,False,6,0.8,1000.0,0.0
handcrafted,latest_strongest,random,False,6,0.9,1000.0,0.0
handcrafted,latest_strongest,random,False,6,0.99,1000.0,0.0
handcrafted,latest_strongest,random,exclude_walls,6,0.7,1000.0,0.0
handcrafted,latest_strongest,random,exclude_walls,6,0.8,1000.0,0.0
handcrafted,latest_strongest,random,exclude_walls,6,0.9,1000.0,0.0
handcrafted,latest_strongest,random,exclude_walls,6,0.99,1000.0,0.0
