mm_policy,qa_function,explore_policy,save_agent_as_episodic,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,strongest,avoid_walls,False,False,192,0.99,782.62,24.600276421211184
random,strongest,random,False,exclude_walls,192,0.99,780.5200000000001,25.13192392157833
random,strongest,random,False,False,192,0.99,780.52,25.131923921578327
random,strongest,random,False,include_walls,192,0.99,780.52,25.13192392157833
random,random,avoid_walls,True,False,192,0.5,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,False,192,0.7,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,False,192,0.9,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,False,192,0.99,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,exclude_walls,192,0.5,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,exclude_walls,192,0.7,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,exclude_walls,192,0.9,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,exclude_walls,192,0.99,770.6800000000001,28.952609554235362
random,random,avoid_walls,True,include_walls,192,0.5,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,include_walls,192,0.7,770.6800000000001,28.952609554235362
random,random,avoid_walls,True,include_walls,192,0.9,770.6800000000001,28.95260955423536
random,random,avoid_walls,True,include_walls,192,0.99,770.6800000000001,28.95260955423536
random,strongest,random,True,False,192,0.5,770.28,18.42665460684601
random,strongest,random,True,exclude_walls,192,0.5,770.28,18.426654606846014
random,strongest,random,True,include_walls,192,0.5,770.28,18.42665460684601
random,strongest,random,True,exclude_walls,192,0.99,752.6,25.839117631993528
random,strongest,random,True,include_walls,192,0.99,752.6,25.839117631993528
random,strongest,random,True,False,192,0.99,752.5999999999999,25.839117631993528
random,random,avoid_walls,False,False,192,0.5,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,False,192,0.7,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,False,192,0.9,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,False,192,0.99,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,exclude_walls,192,0.5,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,exclude_walls,192,0.7,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,exclude_walls,192,0.9,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,exclude_walls,192,0.99,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,include_walls,192,0.7,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,include_walls,192,0.9,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,include_walls,192,0.99,746.1800000000001,21.86315622228411
random,random,avoid_walls,False,include_walls,192,0.5,746.18,21.86315622228411
random,random,random,True,False,192,0.5,731.74,14.846763957172609
random,random,random,True,False,192,0.7,731.74,14.846763957172609
random,random,random,True,False,192,0.9,731.74,14.846763957172609
random,random,random,True,False,192,0.99,731.74,14.846763957172609
random,random,random,True,exclude_walls,192,0.5,731.74,14.846763957172609
random,random,random,True,exclude_walls,192,0.7,731.74,14.846763957172609
random,random,random,True,exclude_walls,192,0.9,731.74,14.846763957172609
random,random,random,True,exclude_walls,192,0.99,731.74,14.846763957172609
random,random,random,True,include_walls,192,0.5,731.74,14.846763957172609
random,random,random,True,include_walls,192,0.7,731.74,14.846763957172609
random,random,random,True,include_walls,192,0.9,731.74,14.846763957172609
random,random,random,True,include_walls,192,0.99,731.74,14.846763957172609
random,random,random,False,False,192,0.7,717.8000000000001,21.267910099490262
random,random,random,False,include_walls,192,0.5,717.8000000000001,21.26791009949026
random,random,random,False,False,192,0.5,717.8,21.267910099490262
random,random,random,False,False,192,0.9,717.8,21.267910099490262
random,random,random,False,False,192,0.99,717.8,21.267910099490262
random,random,random,False,exclude_walls,192,0.5,717.8,21.267910099490262
random,random,random,False,exclude_walls,192,0.7,717.8,21.267910099490262
random,random,random,False,exclude_walls,192,0.9,717.8,21.267910099490262
random,random,random,False,exclude_walls,192,0.99,717.8,21.267910099490262
random,random,random,False,include_walls,192,0.7,717.8,21.267910099490262
random,random,random,False,include_walls,192,0.9,717.8,21.267910099490262
random,random,random,False,include_walls,192,0.99,717.8,21.267910099490262
