mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
handcrafted,latest,avoid_walls,exclude_walls,12,0.8,161.2,0.0
random,random,avoid_walls,False,12,0.99,160.6,0.0
handcrafted,random,random,exclude_walls,12,0.8,159.2,0.0
random,random,avoid_walls,include_walls,12,0.9,159.2,0.0
random,latest_strongest,random,include_walls,12,0.8,158.8,0.0
handcrafted,latest,avoid_walls,exclude_walls,12,0.99,158.2,0.0
random,random,avoid_walls,exclude_walls,12,0.8,156.0,0.0
handcrafted,latest_strongest,random,False,12,0.99,155.8,0.0
random,random,avoid_walls,include_walls,12,0.8,152.8,0.0
semantic,strongest,avoid_walls,include_walls,12,0.8,152.1,0.0
handcrafted,latest,avoid_walls,False,12,0.8,151.5,0.0
handcrafted,latest,avoid_walls,include_walls,12,0.9,151.4,0.0
random,latest_strongest,avoid_walls,include_walls,12,0.99,150.8,0.0
handcrafted,latest,avoid_walls,exclude_walls,12,0.9,150.4,0.0
random,random,random,include_walls,12,0.99,148.1,0.0
random,latest_strongest,random,include_walls,12,0.9,146.8,0.0
random,random,avoid_walls,False,12,0.8,146.8,0.0
handcrafted,latest_strongest,random,exclude_walls,12,0.99,146.7,0.0
handcrafted,latest,avoid_walls,include_walls,12,0.99,145.6,0.0
random,latest_strongest,random,False,12,0.9,144.6,0.0
handcrafted,random,random,include_walls,12,0.9,143.5,0.0
random,latest_strongest,avoid_walls,False,12,0.8,143.1,0.0
random,latest_strongest,avoid_walls,exclude_walls,12,0.8,142.9,0.0
random,random,random,exclude_walls,12,0.99,140.3,0.0
random,latest,random,include_walls,12,0.8,139.9,0.0
random,latest_strongest,random,exclude_walls,12,0.8,139.4,0.0
handcrafted,latest,random,False,12,0.8,139.1,0.0
random,latest,random,include_walls,12,0.99,139.1,0.0
semantic,strongest,avoid_walls,exclude_walls,12,0.8,138.4,0.0
handcrafted,latest,random,include_walls,12,0.8,136.6,0.0
random,latest_strongest,random,False,12,0.8,135.5,0.0
random,random,random,exclude_walls,12,0.8,135.3,0.0
random,latest,avoid_walls,exclude_walls,12,0.9,135.0,0.0
handcrafted,latest,random,exclude_walls,12,0.9,134.9,0.0
semantic,strongest,random,False,12,0.9,133.6,0.0
random,latest_strongest,random,exclude_walls,12,0.99,133.5,0.0
handcrafted,latest,random,False,12,0.9,132.8,0.0
random,random,random,include_walls,12,0.8,132.7,0.0
semantic,strongest,avoid_walls,False,12,0.8,132.1,0.0
handcrafted,latest,random,exclude_walls,12,0.8,130.6,0.0
semantic,strongest,random,False,12,0.8,129.8,0.0
random,random,random,exclude_walls,12,0.9,129.0,0.0
random,latest,avoid_walls,include_walls,12,0.9,128.3,0.0
semantic,strongest,avoid_walls,include_walls,12,0.9,125.7,0.0
random,random,random,include_walls,12,0.9,124.0,0.0
handcrafted,latest,random,include_walls,12,0.99,123.8,0.0
semantic,strongest,random,False,12,0.99,122.7,0.0
handcrafted,latest,random,include_walls,12,0.9,121.2,0.0
random,latest_strongest,random,False,12,0.99,121.2,0.0
random,latest,avoid_walls,exclude_walls,12,0.99,121.0,0.0
random,latest_strongest,random,exclude_walls,12,0.9,120.0,0.0
random,latest,random,False,12,0.9,119.8,0.0
semantic,strongest,avoid_walls,exclude_walls,12,0.9,119.7,0.0
semantic,strongest,random,exclude_walls,12,0.9,119.4,0.0
handcrafted,latest,avoid_walls,False,12,0.99,119.1,0.0
handcrafted,latest,random,exclude_walls,12,0.99,118.4,0.0
random,latest,avoid_walls,include_walls,12,0.8,118.4,0.0
