mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
semantic,strongest,avoid_walls,exclude_walls,2,0.7,215.93999999999997,11.579740929744503
semantic,strongest,avoid_walls,include_walls,2,0.99,214.88000000000002,13.602117482215771
semantic,strongest,avoid_walls,exclude_walls,2,0.8,214.17999999999998,11.319257926207007
semantic,strongest,avoid_walls,exclude_walls,2,0.99,208.76,10.679438187470353
semantic,strongest,random,exclude_walls,2,0.99,207.82000000000002,11.459563691519852
semantic,strongest,avoid_walls,exclude_walls,2,0.9,206.6,11.38490228328728
random,strongest,random,include_walls,2,0.7,121.28,17.93581891077181
random,strongest,random,exclude_walls,2,0.99,120.14000000000001,12.067576392963089
random,strongest,random,exclude_walls,2,0.8,120.13999999999999,12.067576392963089
random,strongest,random,exclude_walls,2,0.9,120.13999999999999,12.067576392963089
random,strongest,random,include_walls,2,0.8,119.97999999999999,7.821866784853855
random,strongest,random,include_walls,2,0.9,119.97999999999999,7.821866784853855
random,strongest,random,include_walls,2,0.99,119.97999999999999,7.821866784853855
random,strongest,avoid_walls,False,2,0.7,114.2,12.306096050332128
random,strongest,avoid_walls,False,2,0.8,114.2,12.306096050332128
random,strongest,avoid_walls,False,2,0.9,114.2,12.306096050332128
random,strongest,avoid_walls,False,2,0.99,114.2,12.306096050332128
random,strongest,avoid_walls,exclude_walls,2,0.7,113.96,11.22632620228007
random,strongest,avoid_walls,exclude_walls,2,0.8,113.96,11.22632620228007
random,strongest,avoid_walls,exclude_walls,2,0.9,113.96,11.22632620228007
random,strongest,avoid_walls,exclude_walls,2,0.99,113.96,11.22632620228007
random,strongest,random,False,2,0.7,112.84,9.454861183539396
random,strongest,random,exclude_walls,2,0.7,111.42,8.189114726269253
random,strongest,random,False,2,0.8,107.16000000000001,11.586129638494468
random,strongest,random,False,2,0.9,107.16,11.586129638494468
random,strongest,random,False,2,0.99,107.16,11.586129638494466
random,strongest,avoid_walls,include_walls,2,0.7,106.28000000000002,7.586936140498351
random,strongest,avoid_walls,include_walls,2,0.9,106.28000000000002,7.586936140498351
random,strongest,avoid_walls,include_walls,2,0.99,106.28000000000002,7.586936140498351
random,strongest,avoid_walls,include_walls,2,0.8,106.28,7.586936140498351
handcrafted,strongest,random,False,2,0.7,12.760000000000002,0.8475848040166835
handcrafted,strongest,random,include_walls,2,0.7,12.059999999999999,1.2257242756835651
handcrafted,strongest,random,False,2,0.8,11.4,1.6828547174370103
handcrafted,strongest,random,exclude_walls,2,0.7,11.4,1.0658330075579385
handcrafted,strongest,random,False,2,0.9,11.38,1.696349020691202
handcrafted,strongest,random,False,2,0.99,11.38,1.696349020691202
handcrafted,strongest,random,exclude_walls,2,0.8,11.12,1.2687001221722964
handcrafted,strongest,random,exclude_walls,2,0.99,11.12,0.9826494797230599
handcrafted,strongest,random,exclude_walls,2,0.9,11.0,1.115347479487895
handcrafted,strongest,random,include_walls,2,0.99,10.819999999999999,1.267122724916573
handcrafted,strongest,random,include_walls,2,0.8,10.78,1.4218298069740978
handcrafted,strongest,random,include_walls,2,0.9,10.739999999999998,1.1808471535300413
handcrafted,strongest,avoid_walls,False,2,0.7,10.040000000000001,0.8754427451295717
handcrafted,strongest,avoid_walls,include_walls,2,0.8,9.76,1.0403845442911968
handcrafted,strongest,avoid_walls,include_walls,2,0.9,9.76,1.0403845442911968
handcrafted,strongest,avoid_walls,include_walls,2,0.99,9.76,1.0403845442911968
handcrafted,strongest,avoid_walls,include_walls,2,0.7,9.579999999999998,1.0457533169921096
handcrafted,strongest,avoid_walls,exclude_walls,2,0.7,9.540000000000001,1.1740528097151335
handcrafted,strongest,avoid_walls,False,2,0.8,9.3,1.3446189051177286
handcrafted,strongest,avoid_walls,False,2,0.9,9.3,1.3446189051177289
handcrafted,strongest,avoid_walls,False,2,0.99,9.3,1.3446189051177289
handcrafted,strongest,avoid_walls,exclude_walls,2,0.8,8.96,1.1620671237067157
handcrafted,strongest,avoid_walls,exclude_walls,2,0.9,8.96,1.1620671237067157
handcrafted,strongest,avoid_walls,exclude_walls,2,0.99,8.959999999999999,1.162067123706716
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.7,589.8199999999999,24.640081168697463
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.8,583.06,30.08684762483436
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.8,579.64,28.711084967308338
handcrafted,latest,avoid_walls,include_walls,6,0.7,578.0000000000001,24.553207529770944
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.7,574.1,10.740577265678024
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.9,573.14,16.13203025040555
handcrafted,latest,avoid_walls,exclude_walls,6,0.8,572.0600000000001,29.715423604586206
handcrafted,latest,avoid_walls,include_walls,6,0.8,568.1800000000001,28.79509680483815
handcrafted,latest_strongest,avoid_walls,exclude_walls,6,0.99,568.14,25.34234401155506
handcrafted,latest_strongest,avoid_walls,False,6,0.8,566.64,11.357922345217919
handcrafted,random,avoid_walls,False,6,0.9,566.02,13.227305092119103
handcrafted,latest_strongest,avoid_walls,False,6,0.99,565.6600000000001,24.985483785590404
handcrafted,latest,avoid_walls,exclude_walls,6,0.7,562.0200000000001,10.911901759088561
handcrafted,latest,avoid_walls,exclude_walls,6,0.9,561.74,15.916984639057722
handcrafted,latest_strongest,avoid_walls,False,6,0.7,557.82,14.061920210270012
handcrafted,latest,avoid_walls,exclude_walls,6,0.99,557.3399999999999,26.036098017944248
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.99,555.6,37.79555529424061
handcrafted,latest,avoid_walls,False,6,0.8,555.5,11.58947798651863
handcrafted,latest,avoid_walls,False,6,0.99,554.9799999999999,24.444500403976377
handcrafted,latest_strongest,avoid_walls,include_walls,6,0.9,554.28,23.190981005554704
handcrafted,random,avoid_walls,False,6,0.7,553.8399999999999,11.713342819195535
handcrafted,random,avoid_walls,exclude_walls,6,0.9,553.36,18.674753010414904
handcrafted,random,avoid_walls,include_walls,6,0.99,552.4399999999999,32.368045971297065
handcrafted,random,avoid_walls,exclude_walls,6,0.99,550.26,26.113260998963717
handcrafted,random,avoid_walls,exclude_walls,6,0.8,549.48,29.129600065912353
handcrafted,latest_strongest,avoid_walls,False,6,0.9,547.5800000000002,21.935578405868398
handcrafted,random,avoid_walls,exclude_walls,6,0.7,545.78,8.207654963508176
handcrafted,latest,avoid_walls,False,6,0.7,545.4399999999999,13.20251491194006
handcrafted,random,avoid_walls,include_walls,6,0.7,545.18,14.986714116176353
handcrafted,latest,avoid_walls,include_walls,6,0.99,544.9,37.588242842676216
handcrafted,latest,avoid_walls,include_walls,6,0.9,542.1400000000001,22.543344915961328
handcrafted,random,avoid_walls,include_walls,6,0.8,541.04,30.412010785214434
handcrafted,random,avoid_walls,include_walls,6,0.9,539.4399999999999,11.447375245007049
handcrafted,latest,avoid_walls,False,6,0.9,535.7,22.504399569861874
handcrafted,random,avoid_walls,False,6,0.99,534.1800000000001,41.22030567572249
handcrafted,random,avoid_walls,False,6,0.8,526.24,18.811230688075657
random,latest_strongest,avoid_walls,False,6,0.7,518.88,23.434794643862343
random,latest_strongest,avoid_walls,include_walls,6,0.7,511.91999999999996,19.521004072536844
random,latest_strongest,avoid_walls,exclude_walls,6,0.7,511.44000000000005,18.28218805285627
random,random,avoid_walls,False,6,0.7,511.12,27.914254423143753
random,random,avoid_walls,include_walls,6,0.7,510.16,12.335088163446581
random,random,avoid_walls,exclude_walls,6,0.8,508.5400000000001,47.470479247633456
random,latest_strongest,avoid_walls,include_walls,6,0.8,508.2200000000001,11.656997898258368
random,random,avoid_walls,False,6,0.9,506.52,42.57644419159496
random,latest_strongest,avoid_walls,include_walls,6,0.9,505.0799999999999,15.624263182627201
random,random,avoid_walls,exclude_walls,6,0.7,503.4,21.317598363793238
random,random,avoid_walls,include_walls,6,0.8,501.4,12.533634748148671
