mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
semantic,strongest,random,include_walls,6,0.9,15.460000000000003,2.2392856003645454
random,strongest,avoid_walls,include_walls,6,0.5,15.219999999999999,3.2158358167045784
random,strongest,avoid_walls,False,6,0.5,14.3,2.326370563775255
random,strongest,avoid_walls,include_walls,6,0.9,14.219999999999999,2.8002856997099426
random,strongest,random,False,6,0.9,13.84,2.9870386673091462
random,strongest,avoid_walls,False,6,0.9,13.8,0.7924645102463584
random,strongest,random,False,6,0.7,13.8,1.3084341787036897
random,strongest,avoid_walls,include_walls,6,0.7,13.719999999999999,1.4634206503941378
random,strongest,random,exclude_walls,6,0.5,13.36,2.3243063481391606
random,strongest,avoid_walls,False,6,0.99,12.799999999999999,2.5091831340099504
random,strongest,avoid_walls,exclude_walls,6,0.7,12.719999999999999,1.7971087891388209
random,strongest,avoid_walls,exclude_walls,6,0.9,12.620000000000001,2.7737339454244703
random,strongest,avoid_walls,exclude_walls,6,0.5,12.040000000000001,0.9810198774744578
semantic,strongest,avoid_walls,include_walls,6,0.99,11.860000000000001,3.534176000144871
random,strongest,random,False,6,0.5,11.58,1.0007996802557442
random,strongest,avoid_walls,include_walls,6,0.99,11.54,2.4038302768706448
random,strongest,random,include_walls,6,0.7,11.5,1.3696714934611143
random,strongest,random,exclude_walls,6,0.7,11.260000000000002,0.9666436778875653
random,strongest,random,False,6,0.99,11.12,1.889338508579127
random,strongest,random,exclude_walls,6,0.9,10.82,2.4334337878808214
random,strongest,random,include_walls,6,0.5,10.719999999999999,2.5592186307543168
random,strongest,random,include_walls,6,0.9,10.3,1.2280065146407002
random,strongest,random,include_walls,6,0.99,9.940000000000001,2.3431602591372194
random,strongest,random,exclude_walls,6,0.99,9.62,0.6852736679604726
random,strongest,avoid_walls,exclude_walls,6,0.99,8.98,2.126405417600322
random,random,avoid_walls,exclude_walls,12,0.7,80.24000000000001,6.383290687411943
random,latest_strongest,avoid_walls,False,12,0.9,80.14000000000001,6.545410605913122
random,latest_strongest,avoid_walls,include_walls,12,0.5,79.68,5.540180502474628
random,latest_strongest,avoid_walls,exclude_walls,12,0.7,79.47999999999999,6.516870414547156
random,random,avoid_walls,include_walls,12,0.5,79.22,4.555172883656558
random,latest_strongest,avoid_walls,include_walls,12,0.7,78.8,6.312527227664053
random,latest_strongest,avoid_walls,False,12,0.99,78.74000000000001,9.786030860364173
random,latest_strongest,avoid_walls,False,12,0.5,77.9,2.861468154636708
random,random,avoid_walls,False,12,0.9,77.6,8.316489644074597
random,latest_strongest,avoid_walls,False,12,0.7,77.17999999999999,8.084404739991685
random,random,avoid_walls,include_walls,12,0.7,76.74000000000001,6.0895320017223
random,random,avoid_walls,exclude_walls,12,0.9,76.64000000000001,6.877674025424584
random,random,avoid_walls,False,12,0.7,75.62,6.773300524854922
random,random,avoid_walls,False,12,0.99,75.6,4.097316194779207
episodic,latest,avoid_walls,False,12,1.0,75.5,4.4465717131291145
